sample_id,temperature_C,rpm,vibration_g,noise_dB,current_A,voltage_V,power_W,humidity_pct,failure_mode,health_status
296,51.11,900.3,0.168,40.83,0.2622,227.89,59.76,88.21,Severe_Failure,Warning
297,40.56,892.0,0.1793,35.0,0.2737,219.47,60.07,81.8,Severe_Failure,Warning
298,37.45,744.3,0.1001,35.0,0.2434,228.8,55.68,88.25,Severe_Failure,Warning
299,43.03,1036.6,0.08,36.46,0.2502,224.98,56.29,93.65,Severe_Failure,Warning
300,46.52,1096.1,0.2252,47.66,0.3323,229.62,76.3,88.53,Severe_Failure,Warning
301,40.03,1064.4,0.08,57.53,0.3293,222.78,73.37,90.1,Severe_Failure,Warning
302,49.12,1027.1,0.1013,50.42,0.2712,228.6,62.0,93.9,Severe_Failure,Warning
303,46.22,449.5,0.08,39.45,0.1195,225.25,26.91,87.43,Severe_Failure,Warning
304,53.8,720.3,0.1412,44.12,0.1802,213.81,38.53,87.31,Severe_Failure,Warning
305,33.29,632.1,0.08,41.59,0.1856,227.44,42.21,89.14,Severe_Failure,Warning
306,34.91,580.9,0.1803,40.74,0.1735,233.31,40.48,84.35,Severe_Failure,Warning
307,40.88,1105.9,0.1321,42.27,0.3151,221.52,69.8,85.09,Severe_Failure,Warning
308,35.35,1205.1,0.2007,43.28,0.3162,223.78,70.76,79.85,Severe_Failure,Warning
309,52.85,901.4,0.1251,35.0,0.2904,233.63,67.84,96.72,Severe_Failure,Warning
310,60.63,795.3,0.1258,49.81,0.2404,227.02,54.58,88.7,Severe_Failure,Warning
311,49.45,999.5,0.1861,56.28,0.2963,232.68,68.95,81.9,Severe_Failure,Warning
312,56.22,1041.9,0.1477,39.83,0.3467,224.91,77.98,85.77,Severe_Failure,Warning
313,46.79,591.9,0.1426,54.89,0.1447,223.81,32.39,82.7,Severe_Failure,Warning
314,56.53,960.3,0.1553,45.76,0.2684,236.59,63.51,94.11,Severe_Failure,Warning
315,45.24,1125.6,0.1199,39.85,0.3068,231.26,70.94,88.32,Severe_Failure,Warning
316,52.34,897.5,0.1977,45.45,0.2339,232.43,54.37,86.14,Severe_Failure,Warning
317,52.58,1061.8,0.1764,49.39,0.2902,231.18,67.1,81.03,Severe_Failure,Warning
318,43.62,778.0,0.1411,50.65,0.2052,223.63,45.89,82.58,Severe_Failure,Warning
319,46.89,1089.8,0.08,43.62,0.2869,222.2,63.75,91.12,Severe_Failure,Warning
320,35.68,695.3,0.2233,47.41,0.1865,222.25,41.45,89.18,Severe_Failure,Warning
321,48.37,896.1,0.1826,39.05,0.2328,224.12,52.17,82.18,Severe_Failure,Warning
322,58.94,1122.3,0.1765,43.92,0.3232,233.0,75.31,82.2,Severe_Failure,Warning
323,65.19,1112.3,0.2479,39.27,0.285,226.87,64.66,95.01,Severe_Failure,Warning
324,61.6,666.1,0.1846,48.38,0.2147,231.7,49.74,93.09,Severe_Failure,Warning
325,48.33,861.5,0.1377,42.99,0.2613,231.12,60.4,88.95,Severe_Failure,Warning
326,51.0,792.1,0.1085,63.69,0.2341,235.01,55.03,88.25,Severe_Failure,Warning
327,50.55,1112.4,0.106,51.67,0.2987,231.01,69.01,87.14,Severe_Failure,Warning
328,49.57,886.6,0.1581,37.39,0.2495,228.06,56.89,82.9,Severe_Failure,Warning
329,57.94,926.7,0.2017,43.64,0.256,220.51,56.45,91.16,Severe_Failure,Warning
330,47.15,986.7,0.2024,53.94,0.277,236.71,65.58,87.04,Severe_Failure,Warning
331,61.32,681.5,0.08,50.68,0.1537,232.32,35.71,90.65,Severe_Failure,Warning
332,52.03,953.8,0.199,37.78,0.27,229.12,61.85,86.22,Severe_Failure,Warning
333,42.81,718.2,0.122,43.35,0.2101,228.06,47.91,89.22,Severe_Failure,Warning
334,50.37,811.8,0.1036,53.52,0.2673,218.1,58.3,85.93,Severe_Failure,Warning
335,54.44,820.2,0.1638,51.58,0.2018,229.11,46.22,88.07,Severe_Failure,Warning
336,57.96,987.1,0.1904,53.04,0.2435,224.35,54.64,90.91,Severe_Failure,Warning
337,56.39,757.3,0.08,46.96,0.2393,218.8,52.36,85.71,Severe_Failure,Warning
338,48.82,814.6,0.1544,42.86,0.1862,224.58,41.81,95.68,Severe_Failure,Warning
339,47.39,958.3,0.08,39.88,0.3087,228.2,70.44,85.55,Severe_Failure,Warning
340,63.29,1149.4,0.1907,55.69,0.3546,228.87,81.16,88.33,Severe_Failure,Warning
341,51.24,978.8,0.08,62.76,0.2902,221.11,64.16,93.19,Severe_Failure,Warning
342,43.04,1103.5,0.1527,50.91,0.2669,220.19,58.78,93.46,Severe_Failure,Warning
343,46.91,517.7,0.1176,55.6,0.1405,225.49,31.69,89.62,Severe_Failure,Warning
344,37.18,1158.3,0.1047,43.27,0.3229,229.85,74.21,88.85,Severe_Failure,Warning
345,39.54,745.7,0.08,48.8,0.2168,223.04,48.35,88.07,Severe_Failure,Warning
346,47.31,790.4,0.08,48.5,0.2367,224.78,53.2,93.09,Severe_Failure,Warning
347,45.43,1249.5,0.136,51.68,0.3291,227.94,75.01,91.53,Severe_Failure,Warning
348,46.2,930.7,0.082,49.5,0.29,222.9,64.64,92.05,Severe_Failure,Warning
349,56.5,765.0,0.1206,68.68,0.2286,216.97,49.6,94.17,Severe_Failure,Warning
350,57.23,789.9,0.0911,54.63,0.2353,228.55,53.78,89.59,Severe_Failure,Warning
351,42.82,651.0,0.1232,58.18,0.1761,218.27,38.44,86.21,Severe_Failure,Warning
352,64.43,902.6,0.08,50.87,0.2635,228.65,60.25,89.17,Severe_Failure,Warning
353,51.76,839.5,0.1107,35.0,0.1757,225.9,39.69,88.02,Severe_Failure,Warning
354,51.11,1020.5,0.1238,52.13,0.2968,225.86,67.02,87.06,Severe_Failure,Warning
355,45.45,1209.4,0.1426,56.73,0.3846,221.49,85.18,86.22,Severe_Failure,Warning
356,48.93,674.3,0.08,58.85,0.2104,225.34,47.42,89.94,Severe_Failure,Warning
357,65.4,1007.3,0.1439,48.47,0.3004,222.61,66.88,90.29,Severe_Failure,Warning
358,43.41,624.0,0.08,38.75,0.1961,240.0,47.07,85.09,Severe_Failure,Warning
359,52.94,978.3,0.08,46.89,0.3074,222.98,68.55,89.03,Severe_Failure,Warning
360,47.22,688.8,0.2184,38.64,0.1873,232.19,43.5,94.13,Severe_Failure,Warning
361,38.26,657.6,0.1867,58.09,0.2114,224.17,47.4,84.89,Severe_Failure,Warning
362,40.19,1359.1,0.1755,52.17,0.3932,228.22,89.74,93.14,Severe_Failure,Warning
363,55.37,1286.6,0.1268,45.3,0.362,227.04,82.2,84.39,Severe_Failure,Warning
364,38.87,772.6,0.1041,54.22,0.2537,226.17,57.39,89.21,Severe_Failure,Warning
365,42.32,1242.4,0.2345,59.39,0.3288,226.02,74.32,80.85,Severe_Failure,Warning
366,56.86,892.9,0.1492,54.52,0.232,228.24,52.95,90.3,Severe_Failure,Warning
367,56.01,653.2,0.084,63.16,0.1176,233.88,27.51,86.94,Severe_Failure,Warning
368,51.47,1016.9,0.08,42.65,0.259,221.34,57.33,81.0,Severe_Failure,Warning
369,42.72,1070.9,0.1603,55.86,0.2876,218.16,62.75,85.96,Severe_Failure,Warning
370,42.7,1035.4,0.1188,38.58,0.2885,222.85,64.3,94.69,Severe_Failure,Warning
371,41.69,595.8,0.2059,62.41,0.1793,227.64,40.81,90.02,Severe_Failure,Warning
372,50.11,694.2,0.1453,54.12,0.2188,225.52,49.34,88.24,Severe_Failure,Warning
373,55.59,1068.7,0.08,46.29,0.2624,234.71,61.59,89.87,Severe_Failure,Warning
374,48.05,692.6,0.2581,40.73,0.197,234.1,46.11,91.74,Severe_Failure,Warning
375,57.31,1083.3,0.08,45.11,0.2761,224.73,62.04,93.74,Severe_Failure,Warning
376,62.44,834.7,0.08,47.1,0.1969,234.72,46.21,86.67,Severe_Failure,Warning
377,53.82,604.0,0.1354,50.48,0.1781,229.1,40.8,90.11,Severe_Failure,Warning
378,42.19,662.6,0.1701,48.82,0.1883,223.36,42.07,89.65,Severe_Failure,Warning
379,51.66,981.7,0.084,44.44,0.2886,226.4,65.33,88.22,Severe_Failure,Warning
380,60.62,990.3,0.1846,57.17,0.2934,226.03,66.31,87.07,Severe_Failure,Warning
381,46.59,1181.1,0.1096,36.87,0.3174,223.32,70.87,94.06,Severe_Failure,Warning
382,46.4,903.6,0.295,53.02,0.2833,223.83,63.42,88.83,Severe_Failure,Warning
383,59.11,864.1,0.1618,50.27,0.2165,229.26,49.64,83.05,Severe_Failure,Warning
384,40.9,1223.6,0.08,48.9,0.3134,225.0,70.5,76.47,Severe_Failure,Warning
385,52.46,748.9,0.0963,53.42,0.2207,225.59,49.79,91.52,Severe_Failure,Warning
386,46.69,849.0,0.1718,44.2,0.2437,225.96,55.06,86.12,Severe_Failure,Warning
387,47.99,985.5,0.0895,43.48,0.2535,226.16,57.33,87.21,Severe_Failure,Warning
388,63.1,738.8,0.1359,46.89,0.1838,231.6,42.56,89.39,Severe_Failure,Warning
389,47.65,980.4,0.265,45.2,0.285,222.87,63.52,97.4,Severe_Failure,Warning
390,51.65,945.0,0.1361,62.12,0.2508,222.76,55.88,85.37,Severe_Failure,Warning
391,49.92,713.1,0.08,58.51,0.1466,224.45,32.9,86.13,Severe_Failure,Warning
392,61.72,784.3,0.2688,60.77,0.2141,224.64,48.1,91.67,Severe_Failure,Warning
393,52.78,736.1,0.2611,71.67,0.2132,225.27,48.03,87.58,Severe_Failure,Warning
394,54.64,518.4,0.1371,49.71,0.1502,224.87,33.78,92.46,Severe_Failure,Warning
395,65.54,1145.6,0.2351,58.37,0.3137,227.63,71.41,94.19,Severe_Failure,Warning
396,52.36,942.9,0.265,56.54,0.2903,223.6,64.92,89.87,Severe_Failure,Warning
397,60.36,1108.5,0.1611,62.73,0.319,229.17,73.11,86.67,Severe_Failure,Warning
398,53.69,845.0,0.1132,52.59,0.2533,222.79,56.43,93.97,Severe_Failure,Warning
399,54.88,725.0,0.2548,51.66,0.1521,220.65,33.56,77.95,Severe_Failure,Warning
400,49.25,742.6,0.2435,55.76,0.2031,221.34,44.96,81.75,Severe_Failure,Warning
401,54.47,742.4,0.08,60.17,0.204,224.94,45.9,90.8,Severe_Failure,Warning
402,62.84,806.6,0.2646,52.55,0.2725,231.86,63.18,97.45,Severe_Failure,Warning
403,50.86,621.4,0.0878,35.0,0.1711,226.86,38.81,90.46,Severe_Failure,Warning
404,52.89,830.4,0.1893,48.51,0.2142,224.7,48.13,88.52,Severe_Failure,Warning
405,76.52,796.6,0.1026,67.85,0.2031,226.8,46.07,85.98,Severe_Failure,Warning
406,60.8,1057.2,0.1737,68.93,0.3231,220.95,71.4,89.97,Severe_Failure,Warning
407,61.46,996.7,0.1702,52.23,0.263,218.47,57.46,92.32,Severe_Failure,Warning
408,53.62,831.1,0.3238,70.98,0.2091,222.06,46.43,90.72,Severe_Failure,Warning
409,67.19,985.7,0.08,53.62,0.3014,221.76,66.83,88.04,Severe_Failure,Warning
410,68.51,702.8,0.1059,43.74,0.2077,239.0,49.63,91.83,Severe_Failure,Warning
411,53.79,672.7,0.1281,53.79,0.1818,236.61,43.02,88.99,Severe_Failure,Warning
412,67.4,883.0,0.1857,62.22,0.2105,236.56,49.79,89.79,Severe_Failure,Warning
413,69.61,918.4,0.1392,51.67,0.2725,220.92,60.2,91.59,Severe_Failure,Warning
414,41.89,874.8,0.08,61.22,0.2678,235.77,63.15,84.16,Severe_Failure,Warning
415,65.7,1144.1,0.2153,58.47,0.2939,223.44,65.67,87.71,Severe_Failure,Warning
416,52.5,1023.7,0.2587,53.95,0.2967,235.22,69.8,88.24,Severe_Failure,Warning
417,69.49,1086.3,0.1932,62.63,0.3014,229.19,69.07,83.12,Severe_Failure,Warning
418,52.2,800.4,0.1287,66.33,0.1996,222.04,44.32,83.55,Severe_Failure,Warning
419,63.65,959.9,0.1767,57.77,0.2565,235.28,60.34,85.36,Severe_Failure,Warning
420,44.4,712.2,0.08,61.11,0.1981,235.07,46.57,91.86,Severe_Failure,Warning
421,67.78,768.4,0.2388,44.38,0.1786,221.7,39.6,87.04,Severe_Failure,Warning
422,59.31,959.6,0.1979,67.66,0.2845,228.63,65.05,88.31,Severe_Failure,Warning
423,69.21,739.9,0.1231,51.93,0.1875,217.32,40.74,89.0,Severe_Failure,Warning
424,52.88,757.6,0.1678,49.24,0.1935,225.02,43.55,90.26,Severe_Failure,Warning
425,60.45,977.5,0.2366,63.53,0.2877,225.06,64.75,89.75,Severe_Failure,Warning
426,71.06,762.5,0.2463,53.15,0.201,224.96,45.21,88.06,Severe_Failure,Warning
427,58.5,1073.2,0.1564,50.61,0.2945,235.06,69.23,87.26,Severe_Failure,Warning
428,62.21,861.4,0.3175,53.89,0.2383,220.32,52.5,92.07,Severe_Failure,Warning
429,64.4,868.9,0.2611,46.35,0.2218,225.88,50.1,85.88,Severe_Failure,Warning
430,46.09,945.2,0.2001,50.53,0.2503,230.77,57.77,93.1,Severe_Failure,Warning
431,54.47,875.8,0.1331,64.64,0.2447,220.42,53.94,85.57,Severe_Failure,Warning
432,67.96,950.4,0.1353,65.82,0.2657,222.58,59.14,86.69,Severe_Failure,Warning
433,42.06,734.8,0.1764,56.82,0.2204,232.58,51.25,90.56,Severe_Failure,Warning
434,67.8,410.2,0.1538,50.73,0.1307,233.72,30.54,97.02,Severe_Failure,Warning
435,53.92,645.7,0.2852,59.67,0.2146,224.83,48.24,80.25,Severe_Failure,Warning
436,75.42,818.0,0.0938,40.79,0.1873,231.29,43.32,91.18,Severe_Failure,Warning
437,62.26,988.3,0.1985,65.86,0.302,234.78,70.91,89.64,Severe_Failure,Warning
438,52.2,1288.6,0.08,55.72,0.3514,224.96,79.04,86.03,Severe_Failure,Warning
439,66.68,793.2,0.1892,47.83,0.2403,230.96,55.51,89.2,Severe_Failure,Warning
440,70.37,782.3,0.2251,68.44,0.2284,224.89,51.37,83.12,Severe_Failure,Warning
441,63.62,960.7,0.2663,56.64,0.253,220.23,55.72,84.71,Severe_Failure,Warning
442,55.09,939.9,0.1189,52.8,0.3053,227.02,69.31,89.47,Severe_Failure,Warning
443,70.41,946.0,0.1102,73.04,0.286,225.78,64.57,83.87,Severe_Failure,Warning
444,51.16,854.0,0.2361,51.99,0.2508,222.37,55.76,88.39,Severe_Failure,Warning
445,67.42,543.5,0.2485,62.41,0.2129,225.3,47.96,85.21,Severe_Failure,Warning
446,39.13,935.5,0.1454,61.95,0.235,225.87,53.07,86.03,Severe_Failure,Warning
447,59.67,891.4,0.08,49.36,0.2503,228.39,57.17,92.0,Severe_Failure,Warning
448,54.17,614.0,0.085,55.15,0.1875,232.2,43.53,83.26,Severe_Failure,Warning
449,47.55,1004.7,0.1551,54.23,0.2517,232.2,58.46,87.67,Severe_Failure,Warning
450,69.32,1031.4,0.08,41.85,0.2704,226.57,61.26,89.67,Severe_Failure,Warning
451,41.25,1000.4,0.2147,40.24,0.3077,224.27,69.01,88.81,Severe_Failure,Warning
452,69.96,826.8,0.1058,38.5,0.2177,233.7,50.89,85.49,Severe_Failure,Warning
453,46.25,939.8,0.1566,52.61,0.2873,226.5,65.07,89.22,Severe_Failure,Warning
454,67.28,738.4,0.2412,48.17,0.1893,224.01,42.41,83.78,Severe_Failure,Warning
455,52.37,650.6,0.1885,48.67,0.2381,227.85,54.26,85.9,Severe_Failure,Warning
456,42.82,882.2,0.3029,52.85,0.1821,217.87,39.68,94.0,Severe_Failure,Warning
457,55.03,629.6,0.2632,56.32,0.2042,224.65,45.88,90.29,Severe_Failure,Warning
458,63.3,876.0,0.0865,53.73,0.2522,224.31,56.58,87.81,Severe_Failure,Warning
459,51.41,890.6,0.2048,50.53,0.207,223.05,46.17,89.55,Severe_Failure,Warning
460,60.83,752.9,0.1729,72.07,0.2046,228.9,46.84,84.66,Severe_Failure,Warning
461,64.32,1249.4,0.2479,54.64,0.2964,232.39,68.89,88.9,Severe_Failure,Warning
462,70.85,792.2,0.1998,64.45,0.2316,235.46,54.53,86.04,Severe_Failure,Warning
463,59.23,938.2,0.1256,46.18,0.2462,224.52,55.27,85.54,Severe_Failure,Warning
464,68.19,865.6,0.1964,67.2,0.1884,225.59,42.49,87.32,Severe_Failure,Warning
465,65.62,1069.1,0.1351,51.8,0.3039,223.6,67.96,85.45,Severe_Failure,Warning
466,57.96,839.8,0.1149,79.18,0.2392,229.69,54.93,88.35,Severe_Failure,Warning
467,68.04,671.9,0.1537,45.57,0.2465,217.66,53.66,89.42,Severe_Failure,Warning
468,65.98,974.7,0.1799,47.57,0.2959,225.05,66.58,86.74,Severe_Failure,Warning
469,57.36,629.5,0.2562,54.74,0.1101,228.46,25.16,76.68,Severe_Failure,Warning
470,58.87,804.9,0.1832,56.13,0.2727,224.94,61.34,77.95,Severe_Failure,Warning
471,71.83,1098.8,0.131,54.42,0.2785,222.88,62.08,95.35,Severe_Failure,Warning
472,83.23,607.2,0.1909,79.04,0.1795,233.57,41.92,95.53,Severe_Failure,Warning
473,50.98,761.1,0.1459,54.67,0.2258,210.01,47.43,83.94,Severe_Failure,Warning
474,64.69,900.3,0.0877,71.99,0.2596,229.4,59.55,92.82,Severe_Failure,Warning
475,60.1,805.0,0.259,62.54,0.224,222.2,49.78,91.83,Severe_Failure,Warning
476,67.31,1186.4,0.3193,62.35,0.3557,238.27,84.75,90.3,Severe_Failure,Warning
477,45.19,933.0,0.2151,56.68,0.227,240.0,54.48,89.76,Severe_Failure,Warning
478,60.65,906.0,0.08,59.41,0.2615,227.15,59.4,84.9,Severe_Failure,Warning
479,56.58,735.0,0.1579,77.06,0.1785,225.17,40.19,88.3,Severe_Failure,Warning
480,78.2,701.6,0.1952,68.78,0.1804,227.34,41.01,89.16,Severe_Failure,Warning
481,80.25,918.7,0.08,49.08,0.2647,223.89,59.26,88.07,Severe_Failure,Warning
482,61.29,885.6,0.1336,52.37,0.2742,223.03,61.16,87.59,Severe_Failure,Warning
483,53.68,680.9,0.08,64.58,0.1526,228.17,34.82,92.87,Severe_Failure,Warning
484,56.4,942.1,0.0947,66.86,0.3095,230.12,71.23,91.76,Severe_Failure,Warning
485,64.16,910.3,0.2027,67.99,0.2827,227.67,64.35,91.21,Severe_Failure,Warning
486,51.43,844.5,0.172,60.5,0.2377,228.45,54.3,91.44,Severe_Failure,Warning
487,68.4,1114.7,0.0895,53.64,0.2825,223.84,63.24,88.69,Severe_Failure,Warning
488,62.08,897.8,0.1706,53.99,0.2937,222.33,65.31,92.35,Severe_Failure,Warning
489,66.97,857.2,0.1473,40.74,0.2528,222.28,56.2,83.13,Severe_Failure,Warning
490,67.3,1103.6,0.2455,75.69,0.3218,230.86,74.29,88.07,Severe_Failure,Warning
491,76.01,872.8,0.08,37.82,0.2256,227.4,51.3,90.56,Severe_Failure,Warning
492,69.43,827.7,0.1175,59.04,0.2371,228.01,54.07,89.92,Severe_Failure,Warning
493,66.41,689.4,0.2956,45.44,0.1757,228.71,40.18,89.26,Severe_Failure,Warning
494,66.02,910.9,0.0841,55.99,0.2887,226.71,65.46,91.42,Severe_Failure,Warning
495,46.33,1067.8,0.0906,66.3,0.3333,227.54,75.85,93.42,Severe_Failure,Warning
496,65.4,824.9,0.135,40.87,0.2267,233.48,52.94,83.65,Severe_Failure,Warning
497,69.23,660.7,0.2759,64.31,0.1688,230.88,38.97,88.97,Severe_Failure,Warning
498,62.75,1082.0,0.2076,68.92,0.3249,226.14,73.47,84.98,Severe_Failure,Warning
499,78.53,1089.1,0.0921,57.48,0.323,224.64,72.56,91.97,Severe_Failure,Warning
500,50.69,1005.3,0.1692,85.52,0.2492,232.14,57.84,90.62,Severe_Failure,Warning
501,57.28,917.3,0.1482,41.24,0.2488,228.66,56.88,84.02,Severe_Failure,Warning
502,58.2,975.6,0.2114,45.96,0.3339,225.46,75.29,87.77,Severe_Failure,Warning
503,63.9,621.0,0.1726,58.49,0.1736,220.54,38.3,81.95,Severe_Failure,Warning
504,58.1,795.2,0.1914,58.67,0.2292,235.47,53.96,91.5,Severe_Failure,Warning
505,52.85,1021.6,0.1505,62.2,0.3011,221.36,66.66,85.71,Severe_Failure,Warning
506,60.67,960.9,0.2802,69.43,0.2536,228.42,57.92,83.39,Severe_Failure,Warning
507,72.79,1062.5,0.1725,50.02,0.3187,236.13,75.26,86.45,Severe_Failure,Warning
508,70.48,1176.1,0.1265,49.12,0.3398,225.29,76.55,90.08,Severe_Failure,Warning
509,57.67,677.7,0.2595,55.01,0.2209,226.77,50.1,88.92,Severe_Failure,Warning
510,60.52,987.0,0.2225,70.34,0.2297,231.27,53.12,85.89,Severe_Failure,Warning
511,56.94,853.5,0.1042,68.37,0.2488,221.03,54.99,87.39,Severe_Failure,Warning
512,52.67,819.6,0.08,60.56,0.2353,218.65,51.45,86.66,Severe_Failure,Warning
513,67.59,1344.9,0.2185,56.66,0.3373,225.21,75.97,84.16,Severe_Failure,Warning
514,52.49,617.4,0.1415,59.82,0.1655,227.4,37.63,80.52,Severe_Failure,Warning
515,69.68,867.2,0.1792,64.4,0.2537,227.35,57.69,87.77,Severe_Failure,Warning
516,79.89,857.5,0.2691,62.06,0.2415,234.09,56.53,90.08,Severe_Failure,Warning
517,67.14,908.6,0.1008,48.67,0.2537,222.27,56.39,87.74,Severe_Failure,Warning
518,69.32,545.0,0.0872,48.05,0.1522,226.28,34.44,95.79,Severe_Failure,Warning
519,69.07,723.4,0.08,58.88,0.1897,234.54,44.48,85.48,Severe_Failure,Warning
520,59.5,908.8,0.3496,67.62,0.31,225.61,69.95,87.64,Severe_Failure,Warning
521,67.09,648.8,0.2699,51.76,0.1908,236.93,45.2,89.7,Severe_Failure,Warning
522,66.58,1071.6,0.2289,64.8,0.3086,225.83,69.7,89.52,Severe_Failure,Warning
523,58.28,1004.3,0.08,45.29,0.2444,223.53,54.64,86.8,Severe_Failure,Warning
524,41.58,614.3,0.08,61.81,0.1633,226.8,37.03,87.59,Severe_Failure,Warning
525,54.55,858.5,0.2313,54.24,0.2257,228.3,51.53,87.48,Severe_Failure,Warning
526,55.49,967.6,0.2076,42.62,0.2701,224.94,60.75,90.46,Severe_Failure,Warning
527,68.24,652.4,0.1545,56.33,0.1738,228.99,39.79,85.09,Severe_Failure,Warning
528,50.75,616.1,0.08,49.96,0.1554,226.25,35.16,78.31,Severe_Failure,Warning
529,80.35,727.6,0.2591,58.73,0.1974,233.35,46.07,86.46,Severe_Failure,Warning
530,78.22,1383.7,0.3172,64.85,0.3574,229.54,82.05,94.38,Severe_Failure,Warning
531,73.12,1097.0,0.2105,65.24,0.3236,227.05,73.48,90.92,Severe_Failure,Warning
532,59.31,790.5,0.1163,43.62,0.2436,225.42,54.92,81.68,Severe_Failure,Warning
533,45.45,660.4,0.2961,66.29,0.1987,231.01,45.91,90.43,Severe_Failure,Warning
534,71.17,751.4,0.1892,64.85,0.2341,227.16,53.18,88.61,Severe_Failure,Warning
535,57.21,1174.0,0.3044,57.42,0.3505,224.74,78.77,86.34,Severe_Failure,Warning
536,70.78,1266.1,0.1477,49.91,0.3189,223.38,71.24,83.6,Severe_Failure,Warning
537,69.13,753.9,0.3385,57.56,0.2524,230.5,58.19,84.63,Severe_Failure,Warning
538,59.93,956.0,0.1405,75.5,0.2918,224.64,65.54,85.62,Severe_Failure,Warning
539,53.03,852.8,0.1237,66.48,0.1859,225.5,41.92,94.96,Severe_Failure,Warning
540,65.47,1128.7,0.2413,69.82,0.295,229.77,67.77,90.3,Severe_Failure,Warning
541,49.94,703.1,0.1701,52.4,0.1627,232.35,37.81,85.03,Severe_Failure,Warning
542,66.3,1076.2,0.2064,56.45,0.3134,229.98,72.07,85.69,Severe_Failure,Warning
543,67.97,658.8,0.0956,49.66,0.1697,231.26,39.24,87.65,Severe_Failure,Warning
544,57.99,1070.6,0.097,55.27,0.3004,230.55,69.26,86.11,Severe_Failure,Warning
545,50.53,746.9,0.1458,73.25,0.2572,227.04,58.39,87.86,Severe_Failure,Warning
546,78.21,843.4,0.2042,57.19,0.2762,228.97,63.23,87.23,Severe_Failure,Warning
547,59.09,783.8,0.1146,55.06,0.1929,236.13,45.56,88.18,Severe_Failure,Warning
548,61.98,1253.0,0.2602,63.3,0.3635,226.02,82.16,80.01,Severe_Failure,Warning
549,73.46,1078.9,0.1674,56.08,0.3527,221.54,78.14,90.92,Severe_Failure,Warning
550,64.09,735.3,0.277,90.0,0.2061,226.15,46.61,86.53,Severe_Failure,Critical
551,95.0,1074.2,0.3173,90.0,0.3508,227.68,79.87,85.28,Severe_Failure,Critical
552,95.0,869.7,0.2625,90.0,0.259,225.67,58.44,84.48,Severe_Failure,Critical
553,95.0,730.6,0.187,90.0,0.1883,223.9,42.17,83.04,Severe_Failure,Critical
554,95.0,1172.5,0.2676,89.28,0.3603,225.72,81.33,84.97,Severe_Failure,Critical
555,95.0,822.9,0.3483,90.0,0.2433,220.91,53.74,87.6,Severe_Failure,Critical
556,95.0,873.1,0.2045,90.0,0.2786,223.97,62.39,88.99,Severe_Failure,Critical
557,95.0,836.1,0.3607,90.0,0.2549,220.83,56.29,85.75,Severe_Failure,Critical
558,95.0,1089.6,0.4163,84.61,0.3803,227.06,86.35,85.73,Severe_Failure,Critical
559,95.0,1077.0,0.3498,74.05,0.3238,225.04,72.87,83.73,Severe_Failure,Critical
560,95.0,766.5,0.227,90.0,0.2379,224.27,53.34,88.45,Severe_Failure,Critical
561,95.0,920.9,0.3165,79.59,0.2967,227.08,67.38,87.99,Severe_Failure,Critical
562,95.0,966.4,0.3243,90.0,0.303,214.63,65.03,89.28,Severe_Failure,Critical
563,95.0,1075.6,0.3305,90.0,0.324,225.41,73.03,85.69,Severe_Failure,Critical
564,95.0,790.6,0.5061,90.0,0.2505,227.97,57.1,84.25,Severe_Failure,Critical
565,95.0,1148.8,0.1459,90.0,0.3764,231.87,87.28,87.72,Severe_Failure,Critical
566,95.0,1046.6,0.3316,90.0,0.3546,230.05,81.57,89.83,Severe_Failure,Critical
567,95.0,729.1,0.249,90.0,0.171,233.35,39.9,84.34,Severe_Failure,Critical
568,95.0,987.2,0.134,90.0,0.325,219.83,71.45,85.35,Severe_Failure,Critical
569,95.0,988.1,0.1323,90.0,0.2926,232.23,67.94,83.02,Severe_Failure,Critical
570,95.0,772.4,0.4228,90.0,0.2754,228.49,62.92,83.23,Severe_Failure,Critical
571,95.0,976.8,0.1124,90.0,0.3335,224.32,74.81,85.67,Severe_Failure,Critical
572,95.0,900.4,0.3441,74.08,0.3093,227.54,70.37,84.52,Severe_Failure,Critical
573,95.0,624.4,0.3213,90.0,0.1805,240.0,43.32,90.92,Severe_Failure,Critical
574,95.0,324.7,0.1867,90.0,0.1,227.73,22.77,87.92,Severe_Failure,Critical
575,95.0,1268.8,0.4171,90.0,0.4349,227.4,98.9,92.73,Severe_Failure,Critical
576,95.0,877.7,0.1427,90.0,0.3089,231.3,71.44,92.77,Severe_Failure,Critical
577,95.0,919.4,0.2287,71.85,0.2341,225.91,52.89,87.86,Severe_Failure,Critical
578,95.0,715.2,0.155,90.0,0.2634,223.04,58.75,79.99,Severe_Failure,Critical
579,95.0,792.3,0.4075,88.64,0.2594,234.02,60.71,89.35,Severe_Failure,Critical
580,92.44,1290.3,0.4644,90.0,0.4101,219.8,90.14,92.26,Severe_Failure,Critical
581,95.0,1335.2,0.3372,90.0,0.3978,227.22,90.39,90.27,Severe_Failure,Critical
582,95.0,566.0,0.6488,90.0,0.2064,226.68,46.79,89.16,Severe_Failure,Critical
583,95.0,910.3,0.3641,90.0,0.274,222.83,61.06,86.83,Severe_Failure,Critical
584,95.0,1236.3,0.3894,90.0,0.3765,220.41,83.0,83.21,Severe_Failure,Critical
585,95.0,935.6,0.4403,68.79,0.2355,226.36,53.32,90.24,Severe_Failure,Critical
