sample_id,temperature_C,rpm,vibration_g,noise_dB,current_A,voltage_V,power_W,humidity_pct,failure_mode,health_status
295,39.19,1149.8,0.1163,51.37,0.3154,230.71,72.77,92.9,Loose_Casing,Warning
296,36.51,786.1,0.1221,39.53,0.2334,229.81,53.64,92.3,Loose_Casing,Warning
297,36.33,1153.1,0.1004,36.94,0.2626,228.95,60.12,86.6,Loose_Casing,Warning
298,42.8,979.6,0.1241,46.07,0.2183,228.41,49.86,88.7,Loose_Casing,Warning
299,40.21,578.0,0.0916,50.58,0.1518,228.88,34.75,82.66,Loose_Casing,Warning
300,40.65,765.4,0.13,48.36,0.1938,228.36,44.27,89.75,Loose_Casing,Warning
301,36.91,578.7,0.1304,44.64,0.1294,226.74,29.35,88.87,Loose_Casing,Warning
302,38.87,1109.4,0.1395,48.17,0.2242,234.56,52.59,87.89,Loose_Casing,Warning
303,39.74,895.5,0.1053,35.0,0.2174,220.44,47.93,91.81,Loose_Casing,Warning
304,40.69,498.9,0.1223,38.45,0.1317,232.11,30.57,83.09,Loose_Casing,Warning
305,39.55,967.6,0.1281,36.1,0.2459,231.11,56.83,94.18,Loose_Casing,Warning
306,38.34,803.3,0.1264,49.0,0.1971,230.49,45.43,91.32,Loose_Casing,Warning
307,38.81,632.9,0.1076,39.29,0.1402,232.58,32.6,87.52,Loose_Casing,Warning
308,42.59,1202.0,0.0856,46.71,0.308,226.54,69.78,87.22,Loose_Casing,Warning
309,40.76,919.3,0.125,44.84,0.2163,217.66,47.09,89.67,Loose_Casing,Warning
310,41.46,847.2,0.1178,36.39,0.1848,226.64,41.88,93.73,Loose_Casing,Warning
311,38.6,828.1,0.1119,38.06,0.1882,222.04,41.79,88.2,Loose_Casing,Warning
312,34.71,627.6,0.131,49.42,0.1,223.34,22.33,88.36,Loose_Casing,Warning
313,39.31,665.2,0.1194,36.92,0.1502,220.79,33.15,87.87,Loose_Casing,Warning
314,38.66,1131.3,0.101,42.36,0.283,224.61,63.57,94.75,Loose_Casing,Warning
315,40.96,814.7,0.0922,36.88,0.1995,224.02,44.69,86.36,Loose_Casing,Warning
316,46.52,904.0,0.1038,39.71,0.2531,215.11,54.44,87.68,Loose_Casing,Warning
317,41.62,532.0,0.1544,41.32,0.1169,230.5,26.93,93.51,Loose_Casing,Warning
318,45.48,662.7,0.1304,36.87,0.1681,238.1,40.03,88.37,Loose_Casing,Warning
319,41.38,1009.8,0.1227,35.8,0.2576,230.03,59.25,92.23,Loose_Casing,Warning
320,39.11,968.0,0.1174,43.33,0.2908,225.99,65.71,84.25,Loose_Casing,Warning
321,40.96,1215.6,0.1164,36.5,0.2877,226.73,65.22,87.0,Loose_Casing,Warning
322,43.67,1141.7,0.1368,36.71,0.2375,224.9,53.41,93.59,Loose_Casing,Warning
323,43.76,858.5,0.113,35.93,0.2238,227.45,50.9,85.16,Loose_Casing,Warning
324,39.21,985.1,0.1283,41.13,0.2816,226.81,63.86,87.21,Loose_Casing,Warning
325,40.78,843.0,0.115,47.3,0.1878,222.79,41.83,88.8,Loose_Casing,Warning
326,37.59,1269.9,0.1479,50.7,0.3196,235.41,75.24,83.94,Loose_Casing,Warning
327,41.86,1106.8,0.1307,37.22,0.2923,219.56,64.18,86.19,Loose_Casing,Warning
328,43.24,930.5,0.1379,54.59,0.2453,230.59,56.57,88.24,Loose_Casing,Warning
329,40.38,936.1,0.1116,35.53,0.2219,226.49,50.26,87.98,Loose_Casing,Warning
330,39.04,1160.1,0.1352,48.15,0.2513,236.5,59.44,92.79,Loose_Casing,Warning
331,40.98,1004.3,0.1155,37.24,0.2321,228.7,53.08,93.81,Loose_Casing,Warning
332,41.09,1180.6,0.1216,36.34,0.2882,225.2,64.9,84.46,Loose_Casing,Warning
333,40.45,505.1,0.1435,37.1,0.143,225.76,32.29,88.23,Loose_Casing,Warning
334,40.64,983.0,0.105,41.29,0.2386,227.2,54.22,90.43,Loose_Casing,Warning
335,39.97,807.2,0.1229,45.11,0.1778,221.29,39.35,93.71,Loose_Casing,Warning
336,42.19,1216.1,0.1263,45.65,0.2992,223.17,66.76,90.6,Loose_Casing,Warning
337,41.69,1178.4,0.1275,35.9,0.2988,218.08,65.16,88.93,Loose_Casing,Warning
338,38.44,905.9,0.1135,35.63,0.2219,222.39,49.35,90.4,Loose_Casing,Warning
339,38.39,1176.4,0.15,36.07,0.2513,227.47,57.17,90.43,Loose_Casing,Warning
340,39.82,1221.0,0.1014,40.93,0.2799,228.5,63.95,84.18,Loose_Casing,Warning
341,41.7,913.4,0.141,40.33,0.2394,217.1,51.97,88.55,Loose_Casing,Warning
342,40.58,1344.9,0.1375,35.86,0.2755,226.31,62.35,93.49,Loose_Casing,Warning
343,39.08,894.4,0.1473,43.23,0.1507,229.82,34.63,86.99,Loose_Casing,Warning
344,40.8,861.4,0.0972,55.27,0.2428,226.19,54.91,88.3,Loose_Casing,Warning
345,39.67,1055.9,0.1075,38.55,0.2605,223.83,58.32,86.85,Loose_Casing,Warning
346,41.97,836.3,0.1414,38.98,0.212,224.94,47.68,78.78,Loose_Casing,Warning
347,40.93,915.4,0.093,44.98,0.1837,224.3,41.21,87.88,Loose_Casing,Warning
348,39.7,1153.7,0.0969,38.23,0.2896,223.82,64.82,88.98,Loose_Casing,Warning
349,40.74,903.5,0.113,45.64,0.2184,227.87,49.77,85.8,Loose_Casing,Warning
350,40.18,614.8,0.1352,44.02,0.1481,226.47,33.53,84.45,Loose_Casing,Warning
351,34.0,1156.4,0.1125,53.04,0.2974,225.66,67.12,83.58,Loose_Casing,Warning
352,40.77,928.6,0.1194,55.61,0.2413,235.32,56.78,83.2,Loose_Casing,Warning
353,39.73,828.7,0.1273,57.62,0.2032,229.7,46.66,89.17,Loose_Casing,Warning
354,38.44,832.0,0.1278,43.64,0.2107,234.26,49.37,89.01,Loose_Casing,Warning
355,40.9,537.3,0.1327,53.18,0.1606,228.28,36.66,85.13,Loose_Casing,Warning
356,42.52,1006.8,0.123,45.63,0.2308,222.76,51.4,87.82,Loose_Casing,Warning
357,39.4,947.1,0.114,44.64,0.1901,224.08,42.6,93.76,Loose_Casing,Warning
358,38.51,865.1,0.115,57.5,0.2379,227.51,54.13,84.0,Loose_Casing,Warning
359,40.61,1130.1,0.1204,45.04,0.249,223.87,55.75,80.19,Loose_Casing,Warning
360,37.77,650.9,0.1236,50.92,0.1328,221.46,29.4,89.57,Loose_Casing,Warning
361,39.05,792.6,0.1179,50.05,0.1352,233.01,31.5,87.37,Loose_Casing,Warning
362,42.61,747.0,0.1203,41.34,0.1901,224.28,42.64,85.03,Loose_Casing,Warning
363,40.42,849.8,0.0982,55.81,0.1534,227.69,34.92,90.34,Loose_Casing,Warning
364,36.74,912.1,0.1296,52.93,0.192,228.48,43.88,91.07,Loose_Casing,Warning
365,36.9,977.4,0.1226,35.0,0.2444,224.06,54.75,79.19,Loose_Casing,Warning
366,40.61,837.5,0.1344,50.92,0.2154,234.25,50.47,85.25,Loose_Casing,Warning
367,41.93,742.1,0.12,43.45,0.1551,221.41,34.34,96.84,Loose_Casing,Warning
368,37.24,1203.5,0.095,56.74,0.2771,228.31,63.26,90.08,Loose_Casing,Warning
369,41.15,1334.1,0.1148,38.67,0.2871,228.23,65.53,90.44,Loose_Casing,Warning
370,42.82,925.8,0.1171,46.41,0.2008,226.73,45.53,92.37,Loose_Casing,Warning
371,43.87,763.8,0.1307,51.52,0.1856,220.52,40.93,87.87,Loose_Casing,Warning
372,40.93,1165.6,0.0903,49.33,0.2581,231.35,59.71,90.91,Loose_Casing,Warning
373,41.26,639.6,0.1206,54.37,0.1425,230.72,32.87,90.6,Loose_Casing,Warning
374,36.26,839.7,0.1274,38.15,0.1554,223.62,34.74,89.9,Loose_Casing,Warning
375,44.28,774.7,0.1105,60.69,0.2122,230.54,48.91,86.54,Loose_Casing,Warning
376,39.21,691.3,0.1211,52.68,0.1754,228.87,40.15,88.47,Loose_Casing,Warning
377,38.53,849.6,0.111,58.61,0.2202,220.6,48.58,85.51,Loose_Casing,Warning
378,39.82,744.4,0.1095,55.16,0.2095,222.73,46.65,87.85,Loose_Casing,Warning
379,43.16,902.3,0.1141,48.86,0.1877,232.69,43.67,83.24,Loose_Casing,Warning
380,44.48,904.9,0.1098,39.82,0.2012,228.55,45.99,84.72,Loose_Casing,Warning
381,40.54,788.2,0.1298,44.94,0.1314,224.18,29.46,86.7,Loose_Casing,Warning
382,42.19,833.3,0.1094,60.24,0.2814,222.71,62.68,84.12,Loose_Casing,Warning
383,40.38,858.4,0.107,58.79,0.1962,224.42,44.02,85.83,Loose_Casing,Warning
384,38.34,1045.8,0.1454,44.54,0.2728,224.78,61.32,87.16,Loose_Casing,Warning
385,43.1,873.3,0.1338,35.0,0.1695,222.77,37.75,89.37,Loose_Casing,Warning
386,39.12,1048.4,0.0933,47.43,0.2722,218.29,59.43,91.5,Loose_Casing,Warning
387,43.21,1005.4,0.109,46.9,0.2861,232.7,66.57,85.99,Loose_Casing,Warning
388,42.76,1002.9,0.1235,47.17,0.2323,231.85,53.87,93.01,Loose_Casing,Warning
389,41.46,1149.8,0.1247,52.7,0.2403,220.63,53.01,91.46,Loose_Casing,Warning
390,43.76,698.5,0.0986,55.17,0.1591,227.68,36.23,89.77,Loose_Casing,Warning
391,44.53,814.8,0.1366,55.98,0.1284,222.49,28.57,88.4,Loose_Casing,Warning
392,39.97,1217.4,0.1319,52.11,0.283,225.69,63.87,89.04,Loose_Casing,Warning
393,38.77,853.7,0.1269,36.15,0.2219,225.28,50.0,92.43,Loose_Casing,Warning
394,36.77,393.3,0.1395,46.52,0.1,224.86,22.49,92.57,Loose_Casing,Warning
395,44.55,863.5,0.1265,65.32,0.1936,237.01,45.89,93.01,Loose_Casing,Warning
396,39.47,924.3,0.1264,51.61,0.2303,224.8,51.77,87.96,Loose_Casing,Warning
397,42.45,428.9,0.1424,51.56,0.1168,222.96,26.05,89.96,Loose_Casing,Warning
398,38.9,1140.1,0.1358,51.5,0.22,223.19,49.11,93.04,Loose_Casing,Warning
399,43.21,771.5,0.1079,51.9,0.1825,232.22,42.38,85.37,Loose_Casing,Warning
400,38.97,959.1,0.1291,35.0,0.2913,218.74,63.72,86.56,Loose_Casing,Warning
401,38.04,859.3,0.1105,47.24,0.1635,223.19,36.5,87.86,Loose_Casing,Warning
402,39.91,668.1,0.1272,48.68,0.1535,234.23,35.96,91.31,Loose_Casing,Warning
403,39.29,707.3,0.1268,58.05,0.2188,228.22,49.94,91.37,Loose_Casing,Warning
404,41.43,731.7,0.1001,49.28,0.2013,227.96,45.89,86.9,Loose_Casing,Warning
405,40.2,1095.4,0.1182,37.24,0.2414,237.66,57.37,81.92,Loose_Casing,Warning
406,41.49,873.4,0.1238,52.0,0.2095,228.23,47.82,88.76,Loose_Casing,Warning
407,39.75,806.1,0.1137,43.23,0.188,223.46,42.02,84.22,Loose_Casing,Warning
408,39.04,731.8,0.1245,40.3,0.15,225.59,33.84,81.99,Loose_Casing,Warning
409,39.2,1115.3,0.1316,43.02,0.2582,221.32,57.14,82.87,Loose_Casing,Warning
410,44.17,1163.6,0.1196,52.8,0.2637,233.28,61.53,89.07,Loose_Casing,Warning
411,40.73,1113.3,0.1232,57.89,0.2629,229.87,60.43,93.11,Loose_Casing,Warning
412,36.54,988.6,0.1399,52.38,0.2099,232.62,48.84,87.95,Loose_Casing,Warning
413,39.32,952.2,0.1268,53.44,0.1868,233.06,43.54,88.62,Loose_Casing,Warning
414,40.48,681.1,0.1229,52.31,0.1578,224.93,35.49,92.41,Loose_Casing,Warning
415,43.79,855.8,0.1062,49.67,0.2472,222.28,54.95,81.78,Loose_Casing,Warning
416,42.25,776.9,0.1296,53.9,0.1836,226.74,41.62,89.83,Loose_Casing,Warning
417,38.55,571.4,0.1247,35.0,0.1241,222.64,27.64,87.75,Loose_Casing,Warning
418,44.88,1090.3,0.1384,49.74,0.2753,227.82,62.72,90.01,Loose_Casing,Warning
419,40.24,774.8,0.1207,41.52,0.1764,232.66,41.04,85.91,Loose_Casing,Warning
420,42.66,1115.3,0.0939,57.21,0.312,226.16,70.56,84.61,Loose_Casing,Warning
421,38.11,1058.7,0.0956,47.9,0.2469,227.75,56.24,88.35,Loose_Casing,Warning
422,35.76,1000.2,0.1306,49.17,0.2528,226.53,57.26,94.23,Loose_Casing,Warning
423,37.63,1010.3,0.1118,38.25,0.2148,231.01,49.63,91.16,Loose_Casing,Warning
424,34.15,789.2,0.1263,56.17,0.1981,223.66,44.31,85.82,Loose_Casing,Warning
425,44.3,1234.4,0.1216,53.4,0.2957,216.02,63.87,82.57,Loose_Casing,Warning
426,40.71,907.8,0.1176,52.9,0.2102,229.35,48.22,81.24,Loose_Casing,Warning
427,38.55,954.3,0.1186,43.17,0.2088,231.94,48.42,92.93,Loose_Casing,Warning
428,41.16,783.2,0.1076,43.45,0.1651,229.23,37.84,84.08,Loose_Casing,Warning
429,40.66,732.4,0.1198,50.53,0.1787,223.8,40.0,86.53,Loose_Casing,Warning
430,41.48,985.9,0.1116,44.01,0.2475,221.32,54.77,92.95,Loose_Casing,Warning
431,42.59,939.2,0.1147,52.04,0.2156,229.47,49.48,81.51,Loose_Casing,Warning
432,39.75,757.9,0.1153,35.0,0.1848,227.71,42.08,93.62,Loose_Casing,Warning
433,38.63,641.1,0.1167,45.48,0.1485,226.37,33.62,86.81,Loose_Casing,Warning
434,41.87,671.4,0.1332,61.71,0.1594,236.11,37.63,83.32,Loose_Casing,Warning
435,41.82,1115.3,0.1181,52.07,0.2547,222.27,56.61,86.84,Loose_Casing,Warning
436,40.49,789.6,0.1347,50.13,0.1847,235.88,43.58,84.98,Loose_Casing,Warning
437,44.42,839.0,0.1421,63.05,0.2705,227.16,61.45,89.52,Loose_Casing,Warning
438,39.47,1161.1,0.1323,35.0,0.2795,217.82,60.89,85.27,Loose_Casing,Warning
439,38.6,698.0,0.1277,43.15,0.1807,226.1,40.87,80.34,Loose_Casing,Warning
440,41.09,769.1,0.1247,46.09,0.1916,231.8,44.41,86.94,Loose_Casing,Warning
441,39.02,761.6,0.1324,55.05,0.1704,225.17,38.38,82.51,Loose_Casing,Warning
442,41.24,1191.3,0.1213,55.17,0.3138,219.63,68.92,88.6,Loose_Casing,Warning
443,38.72,1258.8,0.1341,42.79,0.2857,226.18,64.61,83.17,Loose_Casing,Warning
444,39.54,1035.3,0.1288,56.04,0.2708,222.71,60.31,85.9,Loose_Casing,Warning
445,43.88,1041.0,0.1148,46.08,0.2336,229.46,53.61,88.51,Loose_Casing,Warning
446,39.53,795.5,0.1329,57.56,0.159,230.87,36.71,86.97,Loose_Casing,Warning
447,38.79,1250.5,0.1213,41.61,0.3019,221.72,66.94,88.78,Loose_Casing,Warning
448,42.52,948.2,0.1185,48.07,0.1906,223.47,42.6,90.45,Loose_Casing,Warning
449,38.31,1053.6,0.1132,45.46,0.2607,230.78,60.16,83.28,Loose_Casing,Warning
450,40.84,685.1,0.1154,58.85,0.1586,225.88,35.81,86.24,Loose_Casing,Warning
451,38.48,842.6,0.1162,61.74,0.2042,226.65,46.28,80.16,Loose_Casing,Warning
452,41.58,642.3,0.0999,41.62,0.1529,227.18,34.74,86.27,Loose_Casing,Warning
453,41.66,1408.4,0.113,47.12,0.2877,227.69,65.5,84.03,Loose_Casing,Warning
454,37.92,602.3,0.1261,63.55,0.1033,214.92,22.2,86.7,Loose_Casing,Warning
455,37.52,901.8,0.116,63.45,0.2404,227.07,54.59,86.79,Loose_Casing,Warning
456,40.3,1105.8,0.0978,43.63,0.2495,215.85,53.86,92.47,Loose_Casing,Warning
457,43.69,1086.5,0.1613,62.78,0.2697,230.66,62.22,90.51,Loose_Casing,Warning
458,43.52,1053.2,0.1238,57.07,0.2155,224.22,48.32,88.83,Loose_Casing,Warning
459,41.37,842.9,0.1216,62.67,0.1559,216.21,33.7,87.79,Loose_Casing,Warning
460,38.92,1143.2,0.1042,51.1,0.2434,222.93,54.25,83.67,Loose_Casing,Warning
461,41.98,1064.4,0.1237,61.56,0.2422,224.15,54.29,79.29,Loose_Casing,Warning
462,39.44,938.2,0.1176,63.18,0.2005,232.95,46.7,88.24,Loose_Casing,Warning
463,38.85,943.3,0.0929,53.42,0.256,227.98,58.35,90.9,Loose_Casing,Warning
464,36.24,845.3,0.1046,56.43,0.2022,228.72,46.25,87.38,Loose_Casing,Warning
465,40.49,736.3,0.1314,50.99,0.223,232.91,51.94,85.71,Loose_Casing,Warning
466,39.11,1122.7,0.1479,69.79,0.2732,226.52,61.88,89.61,Loose_Casing,Warning
467,40.48,1136.2,0.1253,55.3,0.1983,230.77,45.76,87.48,Loose_Casing,Warning
468,35.95,740.9,0.1358,48.75,0.2021,230.42,46.57,94.37,Loose_Casing,Warning
469,40.62,872.3,0.1178,50.44,0.1617,220.57,35.67,92.61,Loose_Casing,Warning
470,35.7,874.2,0.1188,57.32,0.2104,234.36,49.3,91.54,Loose_Casing,Warning
471,42.36,894.1,0.1357,62.44,0.1872,219.9,41.16,90.76,Loose_Casing,Warning
472,41.29,911.6,0.1439,45.37,0.2721,231.59,63.01,82.77,Loose_Casing,Warning
473,39.77,1070.4,0.1387,71.39,0.2897,219.41,63.55,90.39,Loose_Casing,Warning
474,41.37,765.5,0.1047,58.81,0.1581,230.01,36.36,89.27,Loose_Casing,Warning
475,38.45,747.7,0.119,60.1,0.1709,236.31,40.39,90.17,Loose_Casing,Warning
476,40.44,1122.6,0.124,55.49,0.2687,225.94,60.71,89.72,Loose_Casing,Warning
477,41.8,816.7,0.1163,56.44,0.2145,225.72,48.41,89.57,Loose_Casing,Warning
478,34.44,672.7,0.1256,55.08,0.1578,230.05,36.29,98.33,Loose_Casing,Warning
479,39.45,812.7,0.1318,64.61,0.1612,225.35,36.33,87.5,Loose_Casing,Warning
480,40.26,840.6,0.1344,56.22,0.1763,236.09,41.61,91.45,Loose_Casing,Warning
481,39.93,1179.9,0.1442,62.56,0.2752,227.96,62.73,85.96,Loose_Casing,Warning
482,43.06,1066.5,0.1153,52.74,0.283,225.4,63.8,90.88,Loose_Casing,Warning
483,38.17,1106.6,0.1004,57.89,0.27,224.3,60.57,91.46,Loose_Casing,Warning
484,39.12,1047.6,0.1251,49.72,0.223,222.34,49.58,89.22,Loose_Casing,Warning
485,36.67,1070.3,0.1471,66.23,0.2677,223.86,59.93,94.31,Loose_Casing,Warning
486,43.16,776.1,0.1131,49.47,0.1704,225.25,38.38,84.35,Loose_Casing,Warning
487,39.83,864.3,0.1299,53.63,0.2263,224.56,50.82,85.9,Loose_Casing,Warning
488,39.47,721.8,0.13,53.71,0.2384,223.71,53.34,88.63,Loose_Casing,Warning
489,40.2,862.1,0.1228,53.39,0.1912,237.49,45.41,91.24,Loose_Casing,Warning
490,41.5,1023.1,0.1201,62.19,0.2609,221.85,57.89,88.5,Loose_Casing,Warning
491,40.96,924.2,0.1067,53.7,0.195,227.73,44.41,92.81,Loose_Casing,Warning
492,45.31,1136.1,0.0872,67.68,0.262,229.96,60.24,85.22,Loose_Casing,Warning
493,41.16,694.5,0.104,49.6,0.1629,230.15,37.49,83.35,Loose_Casing,Warning
494,39.42,990.0,0.1144,57.67,0.2256,226.71,51.16,89.0,Loose_Casing,Warning
495,39.24,675.3,0.1358,49.95,0.2258,225.8,50.99,87.5,Loose_Casing,Warning
496,39.56,917.0,0.1185,59.73,0.2055,229.26,47.1,89.92,Loose_Casing,Warning
497,37.46,1033.3,0.1125,56.16,0.2574,228.33,58.76,87.69,Loose_Casing,Warning
498,40.38,861.4,0.1072,55.02,0.1475,225.71,33.3,86.47,Loose_Casing,Warning
499,41.78,999.2,0.1294,66.0,0.2451,219.19,53.73,87.51,Loose_Casing,Warning
500,39.14,727.2,0.1395,50.94,0.2013,224.66,45.23,87.91,Loose_Casing,Warning
501,38.77,600.5,0.1353,61.08,0.1255,221.27,27.77,86.61,Loose_Casing,Warning
502,43.17,1000.3,0.1287,50.0,0.1638,223.66,36.65,87.01,Loose_Casing,Warning
503,37.6,1213.9,0.0988,57.21,0.2822,227.17,64.1,86.23,Loose_Casing,Warning
504,36.39,720.7,0.1149,46.52,0.1686,228.79,38.58,91.14,Loose_Casing,Warning
505,38.12,1120.0,0.148,50.87,0.2814,235.9,66.38,88.56,Loose_Casing,Warning
506,37.38,907.8,0.1361,55.62,0.2675,224.31,60.01,96.6,Loose_Casing,Warning
507,41.03,659.6,0.0979,71.12,0.1434,230.87,33.1,88.43,Loose_Casing,Warning
508,39.62,696.3,0.1192,57.11,0.1388,228.53,31.71,85.65,Loose_Casing,Warning
509,39.88,902.8,0.1252,69.81,0.1783,233.48,41.64,98.22,Loose_Casing,Warning
510,42.48,827.2,0.109,58.09,0.1985,229.88,45.63,89.41,Loose_Casing,Warning
511,38.99,663.7,0.0868,53.12,0.1681,221.96,37.32,91.66,Loose_Casing,Warning
512,41.77,595.1,0.1214,68.87,0.1237,218.38,27.02,90.11,Loose_Casing,Warning
513,43.16,747.6,0.1087,59.86,0.196,228.56,44.8,90.23,Loose_Casing,Warning
514,39.44,934.9,0.1087,51.03,0.231,224.36,51.83,89.89,Loose_Casing,Warning
515,41.7,898.8,0.1149,60.13,0.2109,222.1,46.85,83.5,Loose_Casing,Warning
516,39.84,809.8,0.1181,53.9,0.1639,220.66,36.18,89.23,Loose_Casing,Warning
517,42.05,936.3,0.1199,40.03,0.2051,227.8,46.73,82.63,Loose_Casing,Warning
518,37.32,1087.2,0.1073,63.94,0.1864,234.54,43.71,87.12,Loose_Casing,Warning
519,37.18,970.9,0.1168,65.24,0.2331,224.96,52.43,84.97,Loose_Casing,Warning
520,39.56,878.2,0.0948,71.31,0.2056,229.95,47.29,89.19,Loose_Casing,Warning
521,38.62,1067.1,0.1245,59.74,0.2542,226.49,57.57,89.1,Loose_Casing,Warning
522,39.32,727.2,0.08,54.25,0.1837,220.55,40.51,89.68,Loose_Casing,Warning
523,39.88,859.5,0.1158,63.11,0.2112,230.67,48.73,88.92,Loose_Casing,Warning
524,41.66,863.8,0.1332,63.23,0.1985,221.53,43.97,85.43,Loose_Casing,Warning
525,39.53,677.3,0.1048,69.68,0.1594,227.11,36.2,86.78,Loose_Casing,Warning
526,38.74,824.4,0.1303,55.92,0.1535,225.29,34.57,91.39,Loose_Casing,Warning
527,39.63,526.5,0.1366,54.93,0.1067,231.47,24.69,91.96,Loose_Casing,Warning
528,38.84,1244.2,0.08,50.44,0.2917,221.71,64.67,83.33,Loose_Casing,Warning
529,38.53,731.3,0.1178,60.68,0.1502,228.95,34.4,81.83,Loose_Casing,Warning
530,37.25,1185.5,0.08,43.63,0.3004,222.8,66.94,84.97,Loose_Casing,Warning
531,40.43,906.9,0.1183,62.63,0.1934,224.44,43.4,91.88,Loose_Casing,Warning
532,39.22,1001.7,0.1199,61.09,0.2397,210.0,50.34,92.54,Loose_Casing,Warning
533,42.13,812.0,0.0843,61.07,0.1927,237.46,45.76,84.19,Loose_Casing,Warning
534,37.56,937.4,0.1477,57.42,0.2394,229.75,55.0,89.0,Loose_Casing,Warning
535,39.27,1017.1,0.1241,68.82,0.2623,223.16,58.53,94.95,Loose_Casing,Warning
536,43.73,1019.6,0.1078,63.41,0.2571,221.38,56.92,89.42,Loose_Casing,Warning
537,38.52,1039.5,0.1411,51.33,0.1842,224.52,41.35,93.34,Loose_Casing,Warning
538,39.85,833.7,0.0942,51.47,0.2276,230.58,52.48,91.7,Loose_Casing,Warning
539,38.0,813.5,0.1023,49.1,0.2321,217.54,50.5,84.25,Loose_Casing,Warning
540,37.75,613.0,0.087,60.79,0.1297,226.29,29.35,87.06,Loose_Casing,Warning
541,43.23,994.2,0.1459,48.11,0.2385,235.85,56.26,87.94,Loose_Casing,Warning
542,40.62,1094.8,0.1248,65.14,0.2308,221.33,51.08,88.21,Loose_Casing,Warning
543,40.55,1190.9,0.1295,67.1,0.2239,227.4,50.91,91.37,Loose_Casing,Warning
544,37.09,954.9,0.1243,49.1,0.2024,238.02,48.16,89.39,Loose_Casing,Warning
545,40.98,762.0,0.1282,54.77,0.1628,230.16,37.48,76.35,Loose_Casing,Warning
546,42.49,594.5,0.1211,56.42,0.1289,227.63,29.34,82.68,Loose_Casing,Warning
547,42.48,1087.5,0.1239,63.51,0.2272,229.53,52.15,79.27,Loose_Casing,Warning
548,41.57,576.7,0.1215,69.44,0.1142,225.0,25.7,88.48,Loose_Casing,Warning
549,38.16,838.7,0.1113,42.51,0.1954,233.5,45.62,88.74,Loose_Casing,Warning
550,36.51,761.4,0.12,59.31,0.1434,224.77,32.22,84.99,Loose_Casing,Warning
551,39.51,997.8,0.1273,52.59,0.2181,226.59,49.41,85.63,Loose_Casing,Warning
552,42.59,1022.7,0.134,64.65,0.2622,224.98,58.98,85.03,Loose_Casing,Warning
553,39.62,1328.5,0.1091,70.73,0.3267,222.92,72.82,92.06,Loose_Casing,Warning
554,38.99,1102.6,0.1253,53.93,0.2561,230.62,59.07,85.88,Loose_Casing,Warning
555,41.96,943.8,0.1127,72.56,0.1887,225.57,42.56,89.59,Loose_Casing,Warning
556,38.69,788.4,0.1173,62.19,0.165,219.82,36.28,95.51,Loose_Casing,Warning
557,37.99,952.9,0.1223,63.32,0.208,229.76,47.79,87.51,Loose_Casing,Warning
558,40.82,958.8,0.1199,46.08,0.2314,220.97,51.13,92.14,Loose_Casing,Warning
559,39.95,807.6,0.1306,45.13,0.2356,221.23,52.13,94.32,Loose_Casing,Warning
560,37.95,1041.1,0.127,62.46,0.2239,232.96,52.16,91.81,Loose_Casing,Warning
561,41.51,648.3,0.0983,68.2,0.1229,221.02,27.15,87.73,Loose_Casing,Warning
562,41.18,856.0,0.1005,55.22,0.1967,215.42,42.38,90.3,Loose_Casing,Warning
563,39.62,1000.1,0.1147,76.02,0.2619,230.11,60.27,82.78,Loose_Casing,Warning
564,39.75,848.2,0.1463,67.71,0.1578,225.48,35.59,84.76,Loose_Casing,Warning
565,41.19,862.8,0.1078,53.11,0.2416,225.91,54.58,85.44,Loose_Casing,Warning
566,42.55,875.2,0.117,61.46,0.1994,225.43,44.96,96.54,Loose_Casing,Warning
567,39.76,749.6,0.1123,83.19,0.1546,228.16,35.26,84.63,Loose_Casing,Warning
568,41.54,1111.3,0.112,50.14,0.215,223.24,47.99,84.57,Loose_Casing,Warning
569,41.37,716.8,0.1226,65.87,0.1868,234.38,43.79,83.73,Loose_Casing,Warning
570,41.96,957.3,0.1401,58.31,0.2186,219.62,48.01,89.98,Loose_Casing,Warning
571,40.37,974.5,0.1266,67.46,0.2321,229.22,53.2,88.36,Loose_Casing,Warning
572,38.57,729.2,0.1085,72.44,0.1452,230.21,33.43,92.04,Loose_Casing,Warning
573,39.42,913.2,0.1596,57.75,0.2042,223.2,45.58,90.42,Loose_Casing,Warning
574,40.95,736.3,0.1211,71.12,0.1583,221.88,35.13,82.42,Loose_Casing,Warning
575,43.74,1150.4,0.1117,80.91,0.2656,232.09,61.65,84.65,Loose_Casing,Warning
576,39.38,695.0,0.1403,61.77,0.1436,222.05,31.89,93.12,Loose_Casing,Warning
577,41.82,782.3,0.1133,68.15,0.14,223.97,31.36,87.01,Loose_Casing,Warning
578,39.68,679.6,0.1439,55.94,0.2342,231.44,54.2,92.43,Loose_Casing,Warning
579,40.51,655.6,0.1075,61.35,0.1152,227.17,26.17,87.22,Loose_Casing,Warning
580,43.17,1186.4,0.1405,59.61,0.2819,218.01,61.45,84.03,Loose_Casing,Warning
581,41.75,997.7,0.1229,68.26,0.1837,235.74,43.3,86.62,Loose_Casing,Warning
582,37.95,925.3,0.1385,71.88,0.1606,224.35,36.02,84.02,Loose_Casing,Warning
583,39.22,781.8,0.1473,60.21,0.1851,224.99,41.65,85.59,Loose_Casing,Warning
