sample_id,temperature_C,rpm,vibration_g,noise_dB,current_A,voltage_V,power_W,humidity_pct,failure_mode,health_status
293,43.82,841.7,0.1349,39.89,0.2423,225.09,54.53,91.26,Bearing_Wear,Warning
294,48.75,858.8,0.08,40.07,0.2422,231.81,56.13,90.41,Bearing_Wear,Warning
295,46.48,843.8,0.08,36.26,0.2521,230.46,58.1,87.2,Bearing_Wear,Warning
296,44.03,810.9,0.08,39.63,0.2521,218.58,55.09,86.2,Bearing_Wear,Warning
297,33.0,852.2,0.1161,38.93,0.1998,223.53,44.67,86.63,Bearing_Wear,Warning
298,47.24,942.9,0.1063,35.36,0.2339,223.55,52.28,88.9,Bearing_Wear,Warning
299,47.78,947.9,0.1186,37.85,0.2795,225.92,63.15,92.53,Bearing_Wear,Warning
300,35.95,920.7,0.0843,38.28,0.2512,221.51,55.64,85.72,Bearing_Wear,Warning
301,36.35,796.8,0.08,38.58,0.1521,229.26,34.87,81.16,Bearing_Wear,Warning
302,46.51,1094.5,0.127,36.37,0.2475,223.53,55.33,97.49,Bearing_Wear,Warning
303,44.56,1174.6,0.1107,37.27,0.3335,229.94,76.69,90.42,Bearing_Wear,Warning
304,33.0,668.1,0.1538,37.49,0.2025,226.99,45.97,86.27,Bearing_Wear,Warning
305,38.45,929.6,0.08,37.63,0.212,222.13,47.1,92.44,Bearing_Wear,Warning
306,45.28,815.7,0.08,37.66,0.2493,233.94,58.33,91.44,Bearing_Wear,Warning
307,47.46,1066.6,0.08,38.29,0.2807,234.09,65.72,89.72,Bearing_Wear,Warning
308,39.88,897.7,0.0981,39.0,0.2126,228.45,48.56,85.94,Bearing_Wear,Warning
309,42.51,909.6,0.1265,41.37,0.2285,225.8,51.61,90.4,Bearing_Wear,Warning
310,38.11,989.1,0.1072,39.91,0.2315,221.72,51.33,92.05,Bearing_Wear,Warning
311,51.35,846.4,0.0893,40.63,0.2101,232.36,48.81,81.09,Bearing_Wear,Warning
312,44.44,1201.9,0.08,37.72,0.2707,231.11,62.57,88.68,Bearing_Wear,Warning
313,39.38,991.8,0.08,36.88,0.2641,222.93,58.87,88.96,Bearing_Wear,Warning
314,36.45,1067.7,0.1393,39.79,0.3028,223.57,67.69,88.84,Bearing_Wear,Warning
315,35.78,860.3,0.1074,38.47,0.1935,229.28,44.37,87.98,Bearing_Wear,Warning
316,54.28,877.9,0.1001,39.68,0.236,221.12,52.19,92.43,Bearing_Wear,Warning
317,42.35,1046.1,0.08,37.07,0.2584,223.87,57.85,86.98,Bearing_Wear,Warning
318,40.99,1028.0,0.08,39.55,0.2944,221.8,65.29,87.79,Bearing_Wear,Warning
319,42.11,675.2,0.122,38.22,0.1171,221.96,25.98,89.03,Bearing_Wear,Warning
320,39.61,923.0,0.1349,37.76,0.2674,223.4,59.73,87.11,Bearing_Wear,Warning
321,42.75,985.3,0.1108,37.91,0.214,231.53,49.55,82.39,Bearing_Wear,Warning
322,43.61,876.5,0.1936,39.29,0.2294,218.23,50.06,88.64,Bearing_Wear,Warning
323,43.49,968.2,0.0888,39.75,0.2402,229.17,55.04,88.68,Bearing_Wear,Warning
324,35.81,884.2,0.1886,37.91,0.2273,228.29,51.88,86.38,Bearing_Wear,Warning
325,48.76,495.6,0.1312,39.06,0.1,231.84,23.18,87.28,Bearing_Wear,Warning
326,40.07,664.0,0.1254,39.05,0.2242,228.29,51.18,75.4,Bearing_Wear,Warning
327,39.44,1075.5,0.1696,39.69,0.2529,225.11,56.94,92.51,Bearing_Wear,Warning
328,39.17,856.0,0.0861,40.09,0.1962,222.92,43.75,91.31,Bearing_Wear,Warning
329,37.07,934.1,0.102,41.43,0.3004,231.95,69.68,82.58,Bearing_Wear,Warning
330,45.0,899.3,0.08,37.75,0.2503,229.48,57.43,85.17,Bearing_Wear,Warning
331,48.77,751.4,0.1698,40.86,0.1669,224.53,37.47,93.45,Bearing_Wear,Warning
332,39.05,815.9,0.1376,38.69,0.2154,231.54,49.87,83.3,Bearing_Wear,Warning
333,33.0,959.2,0.1785,36.73,0.2509,224.77,56.39,89.67,Bearing_Wear,Warning
334,37.22,977.6,0.1306,37.45,0.2156,227.0,48.93,85.88,Bearing_Wear,Warning
335,40.7,1293.9,0.1788,39.25,0.3262,223.98,73.06,89.4,Bearing_Wear,Warning
336,35.99,814.0,0.08,39.67,0.2177,229.67,50.0,88.0,Bearing_Wear,Warning
337,39.8,1200.7,0.1725,36.86,0.3573,222.03,79.33,86.7,Bearing_Wear,Warning
338,40.08,745.1,0.0983,37.27,0.1947,225.51,43.91,89.32,Bearing_Wear,Warning
339,43.3,987.9,0.1197,37.64,0.262,223.73,58.61,85.88,Bearing_Wear,Warning
340,34.65,932.0,0.1587,37.1,0.2275,228.32,51.94,80.84,Bearing_Wear,Warning
341,46.88,877.3,0.2444,35.46,0.2658,228.94,60.85,84.18,Bearing_Wear,Warning
342,53.38,899.0,0.1636,35.0,0.2662,221.48,58.96,83.71,Bearing_Wear,Warning
343,51.98,787.9,0.1686,37.88,0.2333,229.03,53.43,81.54,Bearing_Wear,Warning
344,39.89,1062.7,0.0904,38.91,0.2883,219.62,63.31,89.24,Bearing_Wear,Warning
345,47.41,748.3,0.128,39.56,0.1565,237.96,37.24,87.13,Bearing_Wear,Warning
346,46.7,957.2,0.1145,36.3,0.2869,224.44,64.4,89.18,Bearing_Wear,Warning
347,43.13,1036.1,0.1951,36.33,0.2796,232.25,64.94,89.83,Bearing_Wear,Warning
348,44.46,1149.2,0.1118,37.65,0.2998,228.01,68.36,90.75,Bearing_Wear,Warning
349,47.5,1074.9,0.1908,38.51,0.3009,228.21,68.66,89.39,Bearing_Wear,Warning
350,60.49,940.4,0.08,38.02,0.1634,225.92,36.91,83.79,Bearing_Wear,Warning
351,49.25,707.5,0.2154,35.35,0.1779,224.29,39.91,89.49,Bearing_Wear,Warning
352,48.57,842.3,0.2186,39.41,0.189,232.65,43.98,91.07,Bearing_Wear,Warning
353,53.48,557.3,0.2183,36.94,0.1255,218.58,27.42,84.56,Bearing_Wear,Warning
354,35.83,915.5,0.1141,40.5,0.2524,231.45,58.42,87.1,Bearing_Wear,Warning
355,60.63,1139.4,0.1238,37.25,0.3001,218.28,65.5,87.19,Bearing_Wear,Warning
356,64.52,576.8,0.1494,37.77,0.1466,229.69,33.67,88.62,Bearing_Wear,Warning
357,57.52,923.2,0.2291,36.33,0.2807,222.81,62.54,89.65,Bearing_Wear,Warning
358,53.97,1020.3,0.1057,36.46,0.2734,229.83,62.84,84.25,Bearing_Wear,Warning
359,49.52,1046.9,0.0931,38.32,0.331,226.39,74.93,87.57,Bearing_Wear,Warning
360,43.45,765.7,0.1846,38.17,0.2252,219.84,49.51,94.01,Bearing_Wear,Warning
361,59.5,701.6,0.217,37.73,0.1615,233.79,37.75,91.91,Bearing_Wear,Warning
362,57.53,794.3,0.1374,41.82,0.2667,230.88,61.58,90.9,Bearing_Wear,Warning
363,54.24,1114.4,0.183,39.48,0.3067,229.52,70.4,87.05,Bearing_Wear,Warning
364,53.41,592.3,0.1478,38.52,0.2108,223.8,47.17,96.1,Bearing_Wear,Warning
365,53.18,681.1,0.1249,35.0,0.1754,231.06,40.53,91.82,Bearing_Wear,Warning
366,47.33,817.4,0.0884,39.83,0.2269,220.58,50.05,87.95,Bearing_Wear,Warning
367,68.74,724.4,0.08,43.34,0.2063,215.86,44.54,88.66,Bearing_Wear,Warning
368,49.03,892.5,0.1019,38.2,0.2348,219.19,51.47,86.01,Bearing_Wear,Warning
369,48.04,1154.6,0.08,37.19,0.3451,222.39,76.74,89.33,Bearing_Wear,Warning
370,58.98,683.3,0.1586,38.76,0.2369,223.23,52.88,90.11,Bearing_Wear,Warning
371,50.85,873.7,0.2175,36.19,0.1709,224.83,38.42,90.54,Bearing_Wear,Warning
372,50.92,898.5,0.1536,39.25,0.2637,225.05,59.34,87.1,Bearing_Wear,Warning
373,61.06,839.8,0.0826,40.92,0.2006,223.75,44.87,82.05,Bearing_Wear,Warning
374,55.85,615.9,0.1947,37.42,0.1,216.42,21.64,88.74,Bearing_Wear,Warning
375,56.21,785.2,0.1594,37.47,0.225,227.96,51.3,90.56,Bearing_Wear,Warning
376,41.03,785.7,0.1719,38.37,0.2252,225.68,50.83,83.98,Bearing_Wear,Warning
377,53.89,1014.0,0.108,37.69,0.2909,223.52,65.03,87.45,Bearing_Wear,Warning
378,43.94,975.5,0.2122,36.06,0.272,233.99,63.66,93.03,Bearing_Wear,Warning
379,47.84,620.7,0.2119,37.88,0.1908,225.79,43.08,83.11,Bearing_Wear,Warning
380,52.3,830.3,0.1291,37.55,0.2061,227.29,46.84,86.69,Bearing_Wear,Warning
381,50.8,810.0,0.186,40.71,0.2246,230.98,51.89,93.6,Bearing_Wear,Warning
382,55.68,1251.8,0.2102,40.37,0.3553,219.55,78.0,88.42,Bearing_Wear,Warning
383,56.5,952.6,0.1114,40.76,0.2931,226.89,66.5,85.75,Bearing_Wear,Warning
384,57.03,706.1,0.1356,39.8,0.1907,230.96,44.04,87.77,Bearing_Wear,Warning
385,41.55,760.2,0.1458,38.83,0.1981,226.54,44.87,91.02,Bearing_Wear,Warning
386,67.76,831.9,0.08,37.09,0.2217,220.48,48.88,87.01,Bearing_Wear,Warning
387,50.88,965.2,0.1686,40.64,0.2259,224.59,50.74,90.13,Bearing_Wear,Warning
388,59.63,987.3,0.2052,39.06,0.2862,227.94,65.25,88.72,Bearing_Wear,Warning
389,33.27,936.1,0.1316,36.48,0.2108,216.47,45.63,89.04,Bearing_Wear,Warning
390,49.18,862.2,0.1622,37.02,0.2422,220.24,53.34,90.38,Bearing_Wear,Warning
391,40.73,875.5,0.2289,36.46,0.2373,236.87,56.2,86.65,Bearing_Wear,Warning
392,44.96,876.8,0.1152,35.18,0.1923,229.42,44.12,84.12,Bearing_Wear,Warning
393,51.41,579.1,0.1634,39.13,0.114,234.42,26.72,89.65,Bearing_Wear,Warning
394,48.69,889.0,0.1048,36.5,0.2149,231.33,49.71,87.28,Bearing_Wear,Warning
395,60.34,796.1,0.103,37.28,0.2041,228.97,46.73,86.05,Bearing_Wear,Warning
396,63.56,602.5,0.1623,38.56,0.2027,225.45,45.7,89.85,Bearing_Wear,Warning
397,44.22,1335.2,0.1559,38.2,0.3552,228.91,81.31,92.78,Bearing_Wear,Warning
398,47.6,956.0,0.1757,37.35,0.2717,234.25,63.64,87.2,Bearing_Wear,Warning
399,43.76,902.4,0.1455,40.95,0.2772,231.13,64.07,87.83,Bearing_Wear,Warning
400,59.23,833.2,0.1701,36.03,0.2533,227.83,57.71,83.19,Bearing_Wear,Warning
401,52.18,1031.4,0.2458,36.1,0.2766,226.14,62.54,86.93,Bearing_Wear,Warning
402,51.28,690.8,0.2076,39.24,0.1658,229.49,38.05,88.66,Bearing_Wear,Warning
403,53.26,843.7,0.1621,37.49,0.2402,224.34,53.89,87.72,Bearing_Wear,Warning
404,48.85,728.6,0.1726,37.43,0.1765,229.49,40.51,86.39,Bearing_Wear,Warning
405,45.0,1029.9,0.1219,36.76,0.3266,223.51,73.01,90.63,Bearing_Wear,Warning
406,51.41,751.2,0.1307,39.05,0.2256,225.23,50.81,88.03,Bearing_Wear,Warning
407,49.17,1098.2,0.1718,38.86,0.3005,221.86,66.66,97.9,Bearing_Wear,Warning
408,53.51,882.1,0.1462,38.69,0.2509,224.8,56.4,88.61,Bearing_Wear,Warning
409,39.51,1039.4,0.1907,37.56,0.2838,223.58,63.46,77.09,Bearing_Wear,Warning
410,52.37,972.0,0.2206,37.29,0.2506,235.46,59.01,83.46,Bearing_Wear,Warning
411,46.18,1090.7,0.1343,38.24,0.3065,222.53,68.2,89.88,Bearing_Wear,Warning
412,52.12,731.7,0.08,40.06,0.1896,228.92,43.4,85.29,Bearing_Wear,Warning
413,57.45,1063.0,0.269,41.03,0.3389,222.27,75.33,85.53,Bearing_Wear,Warning
414,47.12,564.7,0.0996,40.3,0.1323,227.23,30.07,82.97,Bearing_Wear,Warning
415,59.52,907.8,0.153,39.32,0.2577,228.45,58.87,85.94,Bearing_Wear,Warning
416,38.74,801.7,0.1866,40.09,0.1934,217.74,42.12,88.56,Bearing_Wear,Warning
417,61.97,647.2,0.2296,36.59,0.1517,220.01,33.37,89.3,Bearing_Wear,Warning
418,59.81,739.2,0.2546,37.35,0.1489,222.23,33.08,83.82,Bearing_Wear,Warning
419,44.78,784.7,0.1178,39.35,0.222,220.48,48.94,90.94,Bearing_Wear,Warning
420,44.84,864.6,0.2158,38.31,0.2173,227.42,49.41,83.15,Bearing_Wear,Warning
421,40.48,805.5,0.1532,39.05,0.2462,228.21,56.18,89.51,Bearing_Wear,Warning
422,57.57,914.4,0.3138,40.08,0.2568,221.68,56.93,89.11,Bearing_Wear,Warning
423,48.72,750.6,0.2101,39.83,0.2055,227.62,46.78,84.16,Bearing_Wear,Warning
424,48.2,814.2,0.1295,36.74,0.1794,224.88,40.34,83.69,Bearing_Wear,Warning
425,43.11,848.0,0.0907,38.52,0.2437,226.5,55.21,89.29,Bearing_Wear,Warning
426,63.87,932.8,0.08,37.01,0.2319,223.86,51.92,85.62,Bearing_Wear,Warning
427,44.18,1052.8,0.1833,37.24,0.2428,229.44,55.71,87.06,Bearing_Wear,Warning
428,51.22,1053.7,0.2043,35.74,0.2947,235.17,69.3,90.48,Bearing_Wear,Warning
429,52.58,942.7,0.1877,38.72,0.2181,230.87,50.36,89.67,Bearing_Wear,Warning
430,48.23,977.4,0.08,35.62,0.2043,233.97,47.81,84.23,Bearing_Wear,Warning
431,46.8,956.1,0.08,39.14,0.2925,219.99,64.35,87.59,Bearing_Wear,Warning
432,48.44,843.4,0.171,40.7,0.2108,223.62,47.13,84.15,Bearing_Wear,Warning
433,55.05,1062.1,0.2534,39.36,0.2367,229.83,54.39,91.19,Bearing_Wear,Warning
434,48.6,735.4,0.1372,38.58,0.1707,234.54,40.03,93.79,Bearing_Wear,Warning
435,62.55,531.3,0.2096,40.98,0.1226,230.25,28.23,84.5,Bearing_Wear,Warning
436,45.56,712.5,0.08,39.03,0.2229,221.87,49.45,87.68,Bearing_Wear,Warning
437,56.39,1152.6,0.1538,37.11,0.2632,224.83,59.17,91.38,Bearing_Wear,Warning
438,38.63,846.8,0.1234,38.7,0.1901,228.67,43.48,87.89,Bearing_Wear,Warning
439,45.56,949.3,0.2156,41.67,0.2819,226.18,63.76,89.99,Bearing_Wear,Warning
440,45.28,850.7,0.1067,36.73,0.2158,223.01,48.13,88.0,Bearing_Wear,Warning
441,43.25,1001.1,0.2465,36.27,0.2749,225.55,62.01,83.68,Bearing_Wear,Warning
442,53.06,912.7,0.1213,39.49,0.2313,226.93,52.49,88.26,Bearing_Wear,Warning
443,50.27,887.7,0.08,38.14,0.2942,221.58,65.18,92.2,Bearing_Wear,Warning
444,34.94,1010.5,0.08,37.64,0.2354,231.92,54.6,89.03,Bearing_Wear,Warning
445,65.16,816.2,0.1015,36.47,0.2268,224.8,50.99,94.13,Bearing_Wear,Warning
446,52.3,967.0,0.1641,35.35,0.3011,226.64,68.24,80.89,Bearing_Wear,Warning
447,51.06,868.6,0.1022,36.15,0.2227,232.18,51.7,89.28,Bearing_Wear,Warning
448,60.32,880.7,0.089,41.11,0.2154,226.38,48.77,85.27,Bearing_Wear,Warning
449,58.05,752.7,0.1968,38.49,0.2232,231.9,51.76,84.39,Bearing_Wear,Warning
450,48.99,1080.7,0.1216,39.1,0.3029,228.98,69.35,85.25,Bearing_Wear,Warning
451,51.05,756.0,0.1246,37.48,0.1652,223.96,36.99,88.17,Bearing_Wear,Warning
452,41.0,1163.2,0.0904,39.23,0.3475,231.9,80.59,82.58,Bearing_Wear,Warning
453,55.7,909.2,0.2417,41.0,0.2683,225.98,60.64,92.34,Bearing_Wear,Warning
454,64.7,991.6,0.2357,36.86,0.2656,229.45,60.93,92.08,Bearing_Wear,Warning
455,70.84,1167.9,0.2572,39.72,0.3214,235.57,75.7,89.21,Bearing_Wear,Warning
456,60.26,1038.4,0.1482,36.7,0.3064,229.76,70.4,88.27,Bearing_Wear,Warning
457,69.88,900.0,0.1304,40.4,0.2312,228.15,52.74,85.81,Bearing_Wear,Warning
458,61.83,779.1,0.2201,37.35,0.1652,224.41,37.07,82.36,Bearing_Wear,Warning
459,59.59,1387.5,0.1711,37.29,0.3625,226.61,82.15,88.99,Bearing_Wear,Warning
460,53.74,758.0,0.1708,40.36,0.2076,221.32,45.95,90.75,Bearing_Wear,Warning
461,39.32,957.3,0.08,39.67,0.256,229.67,58.79,95.68,Bearing_Wear,Warning
462,68.66,991.8,0.2167,37.4,0.3026,216.33,65.47,86.27,Bearing_Wear,Warning
463,58.28,1000.3,0.2071,38.71,0.2418,231.84,56.06,88.85,Bearing_Wear,Warning
464,70.0,1283.0,0.1614,37.35,0.3212,230.66,74.09,92.15,Bearing_Wear,Warning
465,50.99,908.6,0.221,35.93,0.2145,227.49,48.79,92.26,Bearing_Wear,Warning
466,78.46,882.9,0.2055,38.81,0.2488,224.33,55.81,85.37,Bearing_Wear,Warning
467,56.69,1179.4,0.1113,37.92,0.2742,226.92,62.22,86.71,Bearing_Wear,Warning
468,53.08,875.5,0.1459,36.97,0.2555,218.13,55.74,85.75,Bearing_Wear,Warning
469,56.97,1057.7,0.0887,40.61,0.258,231.12,59.62,84.28,Bearing_Wear,Warning
470,60.1,935.0,0.2679,37.03,0.2295,226.18,51.9,93.54,Bearing_Wear,Warning
471,58.14,1065.8,0.2327,38.73,0.335,234.58,78.59,88.04,Bearing_Wear,Warning
472,54.52,1030.6,0.1028,40.24,0.3107,228.96,71.14,87.51,Bearing_Wear,Warning
473,44.05,827.4,0.2067,38.09,0.2253,228.16,51.41,88.77,Bearing_Wear,Warning
474,52.17,568.1,0.182,37.31,0.1161,229.0,26.59,88.01,Bearing_Wear,Warning
475,67.45,598.7,0.1121,38.98,0.2165,222.12,48.08,86.94,Bearing_Wear,Warning
476,51.56,568.7,0.1708,39.24,0.1472,224.75,33.08,84.83,Bearing_Wear,Warning
477,44.75,883.6,0.2241,39.92,0.244,227.66,55.54,93.9,Bearing_Wear,Warning
478,50.13,476.5,0.23,41.52,0.1531,225.49,34.53,85.58,Bearing_Wear,Warning
479,57.99,871.2,0.331,37.76,0.1794,224.12,40.2,84.17,Bearing_Wear,Warning
480,52.54,924.1,0.1687,38.82,0.2302,225.59,51.94,87.49,Bearing_Wear,Warning
481,56.44,1054.1,0.1446,36.45,0.281,227.22,63.84,96.21,Bearing_Wear,Warning
482,52.22,990.8,0.2026,39.58,0.2695,238.59,64.3,84.6,Bearing_Wear,Warning
483,66.92,1062.3,0.1486,38.8,0.2489,225.37,56.11,90.57,Bearing_Wear,Warning
484,62.7,974.5,0.1194,38.21,0.2705,223.61,60.49,86.84,Bearing_Wear,Warning
485,76.75,841.8,0.0947,37.5,0.2268,226.24,51.31,88.75,Bearing_Wear,Warning
486,55.61,880.9,0.08,37.94,0.2826,234.51,66.27,91.4,Bearing_Wear,Warning
487,56.39,746.7,0.2151,38.88,0.2281,234.87,53.57,81.09,Bearing_Wear,Warning
488,68.33,941.1,0.08,36.94,0.2451,236.75,58.02,84.3,Bearing_Wear,Warning
489,61.89,614.8,0.098,38.0,0.1596,227.3,36.27,91.34,Bearing_Wear,Warning
490,51.06,1091.9,0.183,38.53,0.3211,230.21,73.92,88.18,Bearing_Wear,Warning
491,63.24,727.8,0.1385,36.01,0.2032,221.75,45.05,88.63,Bearing_Wear,Warning
492,61.94,927.7,0.3177,36.8,0.2109,225.23,47.51,90.57,Bearing_Wear,Warning
493,44.13,957.9,0.08,37.43,0.315,221.42,69.76,84.33,Bearing_Wear,Warning
494,53.42,1109.3,0.3242,41.03,0.2702,229.37,61.98,91.91,Bearing_Wear,Warning
495,60.26,597.4,0.262,37.16,0.229,227.19,52.02,91.0,Bearing_Wear,Warning
496,70.47,841.4,0.2278,38.41,0.2376,228.13,54.21,88.73,Bearing_Wear,Warning
497,64.39,999.0,0.2662,36.82,0.2505,222.77,55.79,89.63,Bearing_Wear,Warning
498,54.12,1215.2,0.1912,37.25,0.2605,231.25,60.24,92.34,Bearing_Wear,Warning
499,52.95,893.0,0.08,36.17,0.2611,214.96,56.14,85.48,Bearing_Wear,Warning
500,65.2,793.0,0.1992,39.58,0.1698,225.74,38.34,90.38,Bearing_Wear,Warning
501,38.98,1264.9,0.08,36.36,0.3493,226.47,79.11,94.6,Bearing_Wear,Warning
502,52.14,1044.5,0.1235,39.97,0.3338,216.89,72.41,90.3,Bearing_Wear,Warning
503,70.17,1147.3,0.1562,39.26,0.2763,228.92,63.26,86.93,Bearing_Wear,Warning
504,61.12,682.3,0.0957,38.38,0.2035,226.13,46.02,96.84,Bearing_Wear,Warning
505,52.54,993.8,0.2305,40.02,0.2442,229.81,56.11,88.7,Bearing_Wear,Warning
506,48.94,705.0,0.1463,43.51,0.2206,237.0,52.28,93.25,Bearing_Wear,Warning
507,65.54,665.1,0.1915,39.27,0.1803,228.62,41.22,86.16,Bearing_Wear,Warning
508,59.34,1004.7,0.1611,36.69,0.2691,231.86,62.39,91.96,Bearing_Wear,Warning
509,56.93,1017.3,0.171,40.91,0.3064,233.9,71.68,85.67,Bearing_Wear,Warning
510,61.75,813.2,0.0975,38.8,0.2355,229.46,54.05,89.06,Bearing_Wear,Warning
511,60.05,1157.8,0.08,41.91,0.2884,222.67,64.21,85.43,Bearing_Wear,Warning
512,59.43,833.6,0.1507,37.68,0.2732,218.8,59.77,95.21,Bearing_Wear,Warning
513,47.94,851.4,0.0917,40.57,0.1859,228.87,42.55,86.94,Bearing_Wear,Warning
514,50.36,893.5,0.2629,38.5,0.2474,225.0,55.66,83.48,Bearing_Wear,Warning
515,64.8,856.3,0.08,42.79,0.207,233.42,48.31,88.17,Bearing_Wear,Warning
516,63.26,1129.9,0.3314,38.04,0.262,224.62,58.85,89.89,Bearing_Wear,Warning
517,61.82,712.5,0.1837,43.35,0.1598,226.93,36.25,87.7,Bearing_Wear,Warning
518,53.94,764.2,0.1669,39.21,0.2037,221.2,45.06,84.63,Bearing_Wear,Warning
519,64.93,685.5,0.1226,39.87,0.1936,225.28,43.62,91.85,Bearing_Wear,Warning
520,55.7,1239.0,0.2095,41.25,0.3618,222.29,80.43,92.71,Bearing_Wear,Warning
521,69.29,841.6,0.147,37.23,0.2667,222.74,59.41,81.37,Bearing_Wear,Warning
522,52.64,761.7,0.1836,40.07,0.2121,226.74,48.08,84.38,Bearing_Wear,Warning
523,54.44,848.3,0.2229,38.03,0.2153,223.97,48.23,87.18,Bearing_Wear,Warning
524,57.48,1052.8,0.2104,38.74,0.3113,240.0,74.71,85.73,Bearing_Wear,Warning
525,65.6,1019.5,0.2518,38.63,0.2565,231.18,59.3,89.85,Bearing_Wear,Warning
526,58.43,796.5,0.2008,39.42,0.1695,232.42,39.4,94.97,Bearing_Wear,Warning
527,59.02,828.1,0.0928,39.36,0.2482,226.45,56.21,86.31,Bearing_Wear,Warning
528,55.53,638.0,0.08,37.57,0.2079,227.53,47.3,93.95,Bearing_Wear,Warning
529,60.89,925.0,0.1771,38.7,0.2254,224.85,50.69,82.07,Bearing_Wear,Warning
530,58.14,1130.8,0.1782,35.0,0.3578,240.0,85.86,89.58,Bearing_Wear,Warning
531,52.33,795.3,0.3015,40.1,0.2296,226.46,51.98,85.48,Bearing_Wear,Warning
532,59.75,1014.4,0.1534,41.24,0.2842,223.98,63.66,89.66,Bearing_Wear,Warning
533,59.94,795.2,0.189,38.81,0.1991,223.23,44.44,80.95,Bearing_Wear,Warning
534,77.82,702.8,0.2182,35.9,0.2168,228.68,49.57,82.79,Bearing_Wear,Warning
535,53.74,1022.5,0.1991,39.7,0.2321,234.11,54.34,89.65,Bearing_Wear,Warning
536,51.89,1322.6,0.223,37.27,0.3455,232.43,80.3,85.34,Bearing_Wear,Warning
537,60.98,997.8,0.1025,38.79,0.2474,223.22,55.23,86.54,Bearing_Wear,Warning
538,50.64,825.5,0.091,39.61,0.1852,223.1,41.33,94.96,Bearing_Wear,Warning
539,49.99,837.1,0.1415,39.38,0.2485,233.23,57.97,88.34,Bearing_Wear,Warning
540,47.03,1243.7,0.08,40.25,0.3432,237.51,81.5,91.32,Bearing_Wear,Warning
541,52.41,955.3,0.159,38.74,0.2786,226.27,63.05,84.84,Bearing_Wear,Warning
542,52.61,762.1,0.114,38.78,0.1968,233.03,45.86,82.57,Bearing_Wear,Warning
543,48.28,888.8,0.1852,39.69,0.2658,219.67,58.39,87.49,Bearing_Wear,Warning
544,56.68,938.7,0.1426,38.38,0.254,222.78,56.59,81.99,Bearing_Wear,Warning
545,39.47,984.5,0.0882,37.39,0.2511,221.95,55.73,85.08,Bearing_Wear,Warning
546,62.71,1172.2,0.2569,39.23,0.2968,229.06,67.99,88.73,Bearing_Wear,Warning
547,54.18,1129.7,0.1678,36.68,0.2482,226.11,56.12,87.37,Bearing_Wear,Warning
548,55.38,935.7,0.2244,38.37,0.2833,228.19,64.65,89.1,Bearing_Wear,Warning
549,63.48,892.5,0.1751,36.27,0.2686,233.1,62.61,90.14,Bearing_Wear,Warning
550,60.54,1426.9,0.2298,39.19,0.3705,231.79,85.88,86.52,Bearing_Wear,Warning
551,54.52,839.8,0.3145,36.95,0.225,237.39,53.41,86.62,Bearing_Wear,Warning
552,74.07,780.0,0.1828,37.13,0.1983,227.91,45.2,84.91,Bearing_Wear,Warning
553,49.9,593.7,0.125,37.64,0.1588,225.05,35.74,86.79,Bearing_Wear,Warning
554,77.91,1072.8,0.2789,38.45,0.3238,225.15,72.91,88.64,Bearing_Wear,Warning
555,75.2,1031.4,0.2835,36.35,0.238,234.48,55.8,86.96,Bearing_Wear,Warning
556,55.7,1179.3,0.188,39.88,0.3344,220.4,73.7,87.21,Bearing_Wear,Warning
557,60.14,735.0,0.3146,38.79,0.1918,222.61,42.7,91.76,Bearing_Wear,Warning
558,57.52,1028.9,0.1693,41.61,0.314,228.18,71.65,88.87,Bearing_Wear,Warning
559,67.62,806.0,0.2494,38.98,0.2527,226.24,57.18,83.31,Bearing_Wear,Warning
560,76.3,1141.9,0.2954,39.42,0.2951,231.84,68.42,87.47,Bearing_Wear,Warning
561,74.3,996.5,0.1836,37.12,0.2643,220.31,58.23,85.7,Bearing_Wear,Warning
562,59.99,620.0,0.2119,36.59,0.1911,226.67,43.31,89.83,Bearing_Wear,Warning
563,74.91,876.4,0.2568,39.5,0.2624,226.06,59.32,88.2,Bearing_Wear,Warning
564,74.17,549.3,0.147,36.73,0.1,221.64,22.16,92.21,Bearing_Wear,Warning
565,62.15,690.6,0.1117,39.54,0.21,231.39,48.58,84.91,Bearing_Wear,Warning
566,63.73,701.5,0.281,41.26,0.2339,226.54,52.98,87.05,Bearing_Wear,Warning
567,77.44,784.6,0.2001,40.03,0.2176,226.33,49.25,83.65,Bearing_Wear,Warning
568,73.17,852.7,0.136,39.42,0.2551,222.88,56.86,87.64,Bearing_Wear,Warning
569,74.64,929.6,0.1833,38.94,0.2849,225.15,64.14,81.81,Bearing_Wear,Warning
570,86.67,920.6,0.216,37.88,0.2532,221.89,56.18,89.05,Bearing_Wear,Warning
571,68.65,895.7,0.08,38.31,0.2629,231.32,60.82,87.58,Bearing_Wear,Warning
572,66.7,959.8,0.2324,37.59,0.2579,232.16,59.88,88.41,Bearing_Wear,Warning
573,75.82,675.0,0.2081,36.37,0.1797,235.4,42.3,90.87,Bearing_Wear,Warning
574,81.39,913.2,0.3064,38.56,0.2267,229.17,51.95,88.68,Bearing_Wear,Warning
575,58.41,1158.2,0.1586,40.29,0.3156,225.3,71.1,82.82,Bearing_Wear,Warning
576,62.03,870.2,0.2845,36.42,0.2858,224.66,64.2,85.63,Bearing_Wear,Warning
